Timestamp,Source_IP,Destination_IP,Protocol,Packet_Length,Duration,Source_Port,Destination_Port,Bytes_Sent,Bytes_Received,Flags,Flow_Packets/s,Flow_Bytes/s,Avg_Packet_Size,Total_Fwd_Packets,Total_Bwd_Packets,Fwd_Header_Length,Bwd_Header_Length,Sub_Flow_Fwd_Bytes,Sub_Flow_Bwd_Bytes,Inbound,Attack_Type,Label,Total_Traffic,Packet_Ratio,Traffic_Rate,Packet_Efficiency,Bytes_Sent_log,Bytes_Received_log,Total_Traffic_log,Flow_Bytes/s_log
2024-10-23 12:00:10,172.16.0.10,10.0.0.4,TCP,0.7169525731584259,0.3096268843374703,1.0,0.505022709479811,0.8166666666666667,0.23333333333333334,PSH,0.9402429571000339,0.18740052369461413,0.49842588817492595,0.9155729277292475,0.6626271266567614,0.49929875732860163,1.0,0.497130933750652,0.9066249347939488,0.0,Brute Force,0.0,1.05,0.5506784492144652,0.09658611206851671,0.47564893721226364,0.597003320007043,0.20972053098206905,0.7178397931503169,0.17176648389747204
2024-10-23 12:00:11,10.0.0.9,172.16.0.4,TCP,0.2785065590312815,0.9890928236523677,0.21477360965075154,1.0,0.006565656565656559,0.5323232323232323,SYN,0.27523071692973833,0.272115828926426,0.7490366814414304,0.4871444642584406,0.3948392119582156,0.49929875732860163,1.0,0.9264475743348982,0.7198748043818466,0.0,DDoS,1.0,0.5388888888888889,0.3492477556424143,0.21338556648131526,0.005135410936515905,0.0065441965242137926,0.4267850362198966,0.4310606552971281,0.24068152124892686
2024-10-23 12:00:12,172.16.0.3,192.168.0.2,UDP,0.604944500504541,0.46962079236180054,0.1456025836069197,0.1456025836069197,0.7358585858585858,0.12676767676767675,FIN,0.24580516776750327,0.3623761359552292,0.49842588817492595,0.725574378563169,0.7452906564612245,0.0,0.3333333333333333,0.7443922796035471,0.7428273343766301,1.0,DDoS,0.0,0.8626262626262625,0.4157326894961746,0.2908770531146626,0.4584947240401499,0.551502153161253,0.11935307074395157,0.6219874609879034,0.3092303340320955
2024-10-23 12:00:13,192.168.0.1,10.0.0.3,UDP,0.34460141271442984,0.531485651064503,0.0,0.1456025836069197,0.5464646464646464,0.10202020202020202,SYN,0.8688030803108213,0.7196180109873184,0.49842588817492595,0.8359046241977446,0.15927457876888051,0.49929875732860163,0.0,0.24934793948878453,0.09859154929577464,1.0,Brute Force,1.0,0.6484848484848484,0.7210583579650763,0.38506893453302243,0.40641385714556444,0.4359714525290481,0.09714504270443522,0.4998565923954167,0.542102179525193
2024-10-23 12:00:14,172.16.0.10,10.0.0.3,ICMP,0.04994954591321898,0.6789015864855521,0.505022709479811,1.0,0.4823232323232323,0.7661616161616162,ACK,0.6479396939109865,0.2865944447296811,0.49842588817492595,0.0,0.8187492113197667,0.49929875732860163,0.3333333333333333,0.0198226395409494,0.05529473135106938,0.0,Brute Force,1.0,1.2484848484848485,0.0,0.17391076007734146,0.4593775331401473,0.3936106085736159,0.5688086133747948,0.8102565887068546,0.2519987621941161
2024-10-23 12:00:15,172.16.0.3,172.16.0.5,TCP,0.9006054490413724,0.4004935437703744,0.0,0.1456025836069197,0.3075757575757576,0.7777777777777778,FIN,0.5866108693669312,0.909637007752734,0.0,0.05746633861497674,0.8011362672414994,0.49929875732860163,1.0,0.7089201877934271,0.5096504955659884,0.0,Normal,1.0,1.0853535353535353,0.0319056029575088,0.5733207967468958,0.16183040921559638,0.26817485606295677,0.5753641449035619,0.7349384021975093,0.6469131757000747
2024-10-23 12:00:16,192.168.0.7,192.168.0.1,ICMP,0.596367305751766,0.7769833480560862,0.505022709479811,0.0,0.203030303030303,0.6297979797979798,PSH,0.6654132241360262,0.3359346922010576,0.0,0.8689338194874991,0.4270624934674261,0.9999999999999996,0.0,0.5279081898800209,0.7720396452790819,0.0,Normal,0.0,0.8328282828282828,0.6088968236956424,0.20171251634880702,0.1271826993065931,0.18484362622666448,0.4884560683633809,0.6058602835244894,0.28963119083659644
2024-10-23 12:00:17,10.0.0.9,172.16.0.4,UDP,0.8360242179616549,0.6440117305026264,0.505022709479811,0.0,0.20202020202020204,0.5388888888888889,FIN,0.4390396608906051,0.27411819068645066,0.49842588817492595,0.6170610426335046,0.5930421680120677,0.0,0.0,0.35367762128325503,0.6431924882629108,1.0,Ransomware,0.0,0.740909090909091,0.3873475887983087,0.1904868907621365,0.1100313383907778,0.1840036429769395,0.4310606552971281,0.5544074428282845,0.24225432418642023
2024-10-23 12:00:18,192.168.0.7,172.16.0.5,UDP,0.42785065590312815,0.4886374894239215,0.21477360965075154,1.0,0.22626262626262628,0.8545454545454546,PSH,0.16683471278995698,0.7527853365508035,0.7490366814414304,0.3252542533135221,0.6626271266567614,0.0,0.0,0.6974439227960354,0.8215962441314553,0.0,Normal,0.0,1.0808080808080809,0.1956266971101024,0.6451516468436718,0.15846378984188172,0.20397102849080798,0.6176396280518003,0.7327563186549911,0.561206143535466
2024-10-23 12:00:19,172.16.0.4,10.0.0.3,TCP,0.19576185671039353,0.6889781820347813,1.0,0.1456025836069197,0.7520202020202019,0.6530303030303031,FIN,0.8163640072751646,0.7749140011295373,0.7490366814414304,0.6842830425457336,0.9304150413553065,0.9999999999999996,1.0,0.22691705790297334,0.28690662493479396,1.0,Normal,0.0,1.405050505050505,0.35447457043502517,0.42662924283113923,0.6289046583983292,0.5607695232811688,0.5026101508125996,0.8775709033582272,0.5737519716857704
2024-10-23 12:00:20,192.168.0.7,192.168.0.1,ICMP,0.3032290615539859,0.957222008764266,0.21477360965075154,1.0,0.706060606060606,0.4398989898989899,SYN,0.14431261789277405,0.3660728038198901,0.49842588817492595,0.0,0.7452906564612245,0.9999999999999996,0.3333333333333333,0.19144496609285339,0.6504955659885236,0.0,DDoS,1.0,1.1459595959595958,0.0,0.3199062896763342,0.541777824704654,0.5341869736791645,0.36457296522409105,0.7635868164262306,0.3119400568146622
2024-10-23 12:00:21,10.0.0.6,172.16.0.4,ICMP,0.7063572149344097,0.05129029056871297,0.21477360965075154,0.21477360965075154,0.5449494949494949,0.9095959595959596,SYN,0.7676251920383557,0.04020126302818708,1.0000000000000002,0.9591346209539264,0.9304150413553065,0.9999999999999996,1.0,0.5670318205529473,0.5404277516953573,0.0,Brute Force,0.0,1.4545454545454546,0.49685409635045985,0.022743092375725065,0.31936425162326987,0.43499122046232247,0.646891680202352,0.8979415932059586,0.03941421657277456
2024-10-23 12:00:22,192.168.0.1,192.168.0.1,ICMP,0.7351160443995964,0.40590153110794913,0.505022709479811,1.0,0.8904040404040403,0.251010101010101,SYN,0.5506440905886962,0.3669969707860553,0.0,0.8359046241977446,0.8526256758228394,0.49929875732860163,0.0,0.2869066249347939,0.3072509128847157,0.0,Ransomware,0.0,1.1414141414141414,0.4511999564221086,0.23667389120009238,0.5131668531784843,0.636790584215848,0.22395130580077866,0.7614664245374225,0.31261634178182646
2024-10-23 12:00:23,10.0.0.9,192.168.0.2,UDP,0.0020181634712411675,0.5205083043120233,0.0,1.0,0.6772727272727272,0.6176767676767677,SYN,0.6508799880590925,0.7006212455716999,0.49842588817492595,0.8848489573320502,0.7830407171781457,0.49929875732860163,1.0,0.8320292123109024,0.03077725612936881,1.0,Ransomware,0.0,1.294949494949495,0.4962584133986683,0.42439259706298016,0.6759086331593885,0.5171690976881657,0.48099102592057724,0.8307108367124064,0.5309936228773469
2024-10-23 12:00:24,192.168.0.7,172.16.0.5,UDP,0.3567103935418769,0.7430372258631126,1.0,0.21477360965075154,0.398989898989899,0.25353535353535356,FIN,0.9755100347133836,0.8435077270626893,1.0000000000000002,0.5930421680120677,0.5930421680120677,0.9999999999999996,0.3333333333333333,0.9655712050078247,0.7908189880020865,1.0,Normal,1.0,0.6525252525252525,0.37227022606194765,0.426982253818351,0.29408626991371506,0.3357504754928033,0.22596784207597162,0.5023045740340567,0.6116701302008742
2024-10-23 12:00:25,192.168.0.8,192.168.0.2,ICMP,0.18163471241170534,0.8198473865126467,0.0,1.0,0.25707070707070706,0.9323232323232323,ACK,0.7394239268224325,0.2569697592031627,0.0,0.6170610426335046,0.3948392119582156,0.49929875732860163,1.0,0.11006781429316641,0.46061554512258734,1.0,Ransomware,1.0,1.1893939393939394,0.44238865479499406,0.14773268048151622,0.21755514150902708,0.22878417867901107,0.6587230263116172,0.7836247655260613,0.22870387140555795
2024-10-23 12:00:26,172.16.0.4,172.16.0.4,TCP,0.19525731584258324,0.17491351484635073,0.0,0.1456025836069197,0.055050505050505044,0.0010101010101010097,FIN,0.6625287231809818,0.40986804949427524,1.0000000000000002,0.8359046241977446,0.7644353668106649,0.9999999999999996,0.0,0.79603547209181,0.17840375586854457,0.0,DDoS,0.0,0.056060606060606054,0.4737519094897186,0.24653291325400895,0.04605745082739595,0.05358863786798486,0.0010095912013523786,0.05454557574005265,0.3434961180920622
2024-10-23 12:00:27,10.0.0.6,10.0.0.4,TCP,0.9899091826437941,0.6822796271642286,0.0,0.1456025836069197,0.5505050505050505,0.88989898989899,ACK,0.5337154378129632,0.26354161318478203,1.0000000000000002,0.9866571974859537,0.9449309281230642,0.9999999999999996,1.0,0.19561815336463223,0.27230046948356806,1.0,Normal,1.0,1.4404040404040406,0.5072967801679812,0.17183214479511613,0.27664832913311616,0.4385807168926619,0.6365233831454541,0.8921636159260701,0.23391858215520173
2024-10-23 12:00:28,192.168.0.7,192.168.0.1,ICMP,0.4455095862764884,0.6182988354884124,0.505022709479811,1.0,0.6035353535353535,0.7454545454545455,FIN,0.8139998837846543,0.7640807105817118,1.0000000000000002,0.3948392119582156,0.7644353668106649,0.9999999999999996,0.0,0.3364632237871674,0.8727177882107459,0.0,Brute Force,0.0,1.348989898989899,0.22377652329193215,0.4212132081219131,0.4175242829693091,0.47221078763821106,0.5570150062353653,0.853985405535516,0.5676297108359262
2024-10-23 12:00:29,10.0.0.6,10.0.0.4,ICMP,0.054490413723511606,0.7939475831378312,0.0,0.1456025836069197,0.2025252525252525,0.20202020202020204,FIN,0.5371314664369056,0.9767931406274067,1.0000000000000002,0.9866571974859537,0.5152528024796006,0.9999999999999996,1.0,0.08815858111632759,0.28690662493479396,0.0,DDoS,1.0,0.40454545454545454,0.6511502211851127,0.6354649305902431,0.1920598327775361,0.18442372279828181,0.1840036429769395,0.3397137305453839,0.6814759057486705
2024-10-23 12:00:30,10.0.0.6,10.0.0.3,UDP,0.17961654894046417,0.9635265232483865,0.505022709479811,1.0,0.38282828282828285,0.8580808080808081,SYN,0.8020676906990736,0.48739538943369093,0.7490366814414304,0.9591346209539264,0.6170610426335046,0.0,0.0,0.030777256129368796,0.5910276473656755,0.0,Brute Force,0.0,1.240909090909091,0.5931344554512946,0.27046452913464997,0.3245362089673467,0.32413088215981334,0.6195441314161934,0.8068816276903286,0.39702652953349626
2024-10-23 12:00:31,10.0.0.5,172.16.0.5,ICMP,0.9656912209889001,0.9099514760006162,1.0,0.1456025836069197,0.8434343434343434,0.06262626262626263,FIN,0.8234125748475987,0.7389741746675565,0.7490366814414304,0.4871444642584406,0.45778646386462385,0.49929875732860163,0.0,0.7318727177882107,0.4261867501304121,1.0,DDoS,0.0,0.906060606060606,0.33416722979235924,0.40526986863042785,0.42907773836931945,0.6116303228879563,0.06074345016901956,0.6450386022399146,0.5532953845819175
2024-10-23 12:00:32,192.168.0.1,10.0.0.4,UDP,0.8022199798183653,0.4744327903920711,0.1456025836069197,1.0,0.6404040404040403,0.3606060606060606,ACK,0.9906739309770849,0.468963392719618,0.49842588817492595,0.6402369736035574,0.05746633861497674,0.0,0.0,0.12258737610850286,0.5310380803338549,1.0,Ransomware,0.0,1.001010101010101,0.6054443060968842,0.2355802150327232,0.3553417715791735,0.4949425775929876,0.30793023328172836,0.6936521035699152,0.3845569770171223
2024-10-23 12:00:33,10.0.0.5,10.0.0.3,ICMP,0.1912209889001009,0.7755473753965624,0.21477360965075154,0.505022709479811,0.6656565656565656,0.5545454545454546,PSH,0.9925483217899473,0.36227345073676637,1.0000000000000002,0.7452906564612245,0.7452906564612245,0.49929875732860163,0.3333333333333333,0.6364110589462701,0.8471570161711006,1.0,Brute Force,1.0,1.22020202020202,0.4270295344228715,0.1818141355845908,0.5588019115338048,0.5102193794309633,0.44118319071024364,0.797598191834931,0.30915495904148166
2024-10-23 12:00:34,192.168.0.7,10.0.0.3,TCP,0.23208879919273462,0.4139216070044709,0.0,0.21477360965075154,0.9762626262626262,0.2878787878787879,ACK,0.5539850414159799,0.5486984648559841,0.49842588817492595,0.45778646386462385,0.2474648877810548,0.0,1.0,0.5738132498695878,0.9066249347939488,1.0,Ransomware,1.0,1.264141414141414,0.3669734261450178,0.3530912140286846,0.7923638514547604,0.6812074985218315,0.25299651446389093,0.8171956204668586,0.4374148780926379
2024-10-23 12:00:35,172.16.0.3,10.0.0.3,ICMP,0.9011099899091827,0.9950671972792304,0.0,0.505022709479811,0.05858585858585859,0.45656565656565656,ACK,0.9178565571498942,0.7413359346922009,0.7490366814414304,0.3609627474551429,0.6402369736035574,0.0,0.3333333333333333,0.2947313510693792,0.19457485654668755,1.0,Brute Force,0.0,0.5151515151515151,0.22006743736675882,0.38654399461130307,0.030816659160608207,0.05693392175235186,0.37608137471625874,0.4155154439616658,0.5546525971939938
2024-10-23 12:00:36,192.168.0.7,192.168.0.1,UDP,0.21493440968718466,0.8077207911564152,0.0,0.0,0.9126262626262626,0.21666666666666667,FIN,0.7899451834985562,0.3050777840529855,1.0000000000000002,0.05746633861497674,0.05746633861497674,0.9999999999999996,0.3333333333333333,0.8252477829942618,0.12258737610850286,0.0,DDoS,1.0,1.1292929292929292,0.054343421172387996,0.17043973573352258,0.751173277626766,0.6484773042132139,0.19611487892629045,0.7557899665326173,0.26626264363667396
2024-10-23 12:00:37,172.16.0.4,172.16.0.5,TCP,0.6468213925327952,0.9603826945417977,0.1456025836069197,0.1456025836069197,0.09646464646464646,0.4085858585858586,SYN,0.027148067646644902,0.5412024439081994,0.0,0.28750419259660087,0.28750419259660087,0.49929875732860163,1.0,0.4115805946791862,0.9514866979655711,0.0,Ransomware,1.0,0.5050505050505051,0.22330350009716923,0.5268981765678418,0.05857626510200039,0.09209104618971091,0.34258626393890806,0.40882645581086924,0.4325629194863602
2024-10-23 12:00:38,172.16.0.10,192.168.0.2,ICMP,0.91372351160444,0.7338505492475137,0.21477360965075154,0.21477360965075154,0.6015151515151514,0.7535353535353535,SYN,0.6964405970511205,0.29491194742516813,1.0000000000000002,0.45778646386462385,0.6842830425457336,0.0,0.3333333333333333,0.1121544079290558,0.16223265519040164,0.0,Normal,1.0,1.3550505050505048,0.271799010202404,0.17384159984016304,0.3143166438974506,0.4709501508497664,0.5616339520916599,0.8565621731197398,0.25844269857350677
2024-10-23 12:00:39,172.16.0.10,192.168.0.2,TCP,0.3980827447023209,0.6772052788826337,1.0,0.0,0.4454545454545455,0.3747474747474748,PSH,0.9755100347133836,0.46321302048570095,0.7490366814414304,0.9999999999999998,0.8848489573320502,0.9999999999999996,0.0,0.3724569640062597,0.9316640584246217,1.0,Brute Force,0.0,0.8202020202020203,0.5305464907997037,0.2344776854311986,0.31861815557232376,0.3684238364278153,0.31827005952283044,0.5989474950396477,0.3806347166919553
2024-10-23 12:00:40,192.168.0.8,172.16.0.5,UDP,0.6881937436932392,0.8277953696450322,0.505022709479811,0.0,0.5015151515151515,0.38585858585858585,ACK,0.10922646149252468,0.6336704831339529,0.49842588817492595,0.7644353668106649,0.3948392119582156,0.9999999999999996,1.0,0.6901408450704225,0.22639540949400105,0.0,Brute Force,1.0,0.8873737373737374,0.548045509659478,0.571272418331343,0.2970720353565542,0.40647469930951674,0.3263198651571949,0.6351863057969029,0.4908293133924338
2024-10-23 12:00:41,172.16.0.10,10.0.0.4,TCP,0.6997981836528759,0.5093226463749968,0.0,0.21477360965075154,0.5696969696969697,0.7843434343434343,PSH,0.8163640072751646,0.5063921548493094,0.7490366814414304,0.8011362672414994,0.8011362672414994,0.9999999999999996,0.3333333333333333,0.3928012519561815,0.6207616066770996,1.0,Brute Force,0.0,1.3540404040404042,0.44479492296741463,0.2787944227153996,0.3351556526979501,0.4508825877989572,0.5790505236705643,0.8561331726841601,0.4097174904670729
2024-10-23 12:00:42,10.0.0.5,10.0.0.3,UDP,0.6564076690211907,0.9313072209216833,1.0,0.505022709479811,0.5727272727272726,0.32727272727272727,FIN,0.674001621610445,0.9908096729475792,1.0000000000000002,0.9304150413553065,0.5681167094991995,0.9999999999999996,0.0,0.8794992175273865,0.24986958789775693,1.0,DDoS,0.0,0.8999999999999999,0.5933327766480135,0.5918809517008636,0.34576468307811586,0.45281122870536267,0.2831262559159202,0.6418538861723947,0.6885414268148398
2024-10-23 12:00:43,192.168.0.8,192.168.0.2,TCP,0.9515640766902119,0.8472087537506285,1.0,0.21477360965075154,0.6,0.12727272727272726,FIN,0.736807521177127,0.39271961801098726,0.0,0.3948392119582156,0.8187492113197667,0.0,0.3333333333333333,0.26238914971309335,0.023474178403755874,1.0,Ransomware,1.0,0.7272727272727273,0.21709381892828555,0.22611579764741013,0.30744570837642193,0.4700036292457356,0.11980119981262063,0.5465437063680699,0.3312583952927603
2024-10-23 12:00:44,172.16.0.4,172.16.0.4,UDP,0.8733602421796166,0.04138305760798562,0.505022709479811,0.1456025836069197,0.5378787878787878,0.15606060606060607,SYN,0.6270328527192586,0.3638650716229398,0.49842588817492595,0.725574378563169,0.9866571974859537,0.9999999999999996,0.3333333333333333,0.468961919666145,0.1684924360980699,1.0,DDoS,0.0,0.6939393939393939,0.3652237434225484,0.2236372000816163,0.2871197838878959,0.43040405645541646,0.1450181962639858,0.5270568186945732,0.31032263343070443
2024-10-23 12:00:45,192.168.0.1,192.168.0.2,TCP,0.136226034308779,0.9212877193223488,0.505022709479811,0.21477360965075154,0.2994949494949495,0.5782828282828283,ACK,0.5198956918332449,0.43641217846690966,0.7490366814414304,0.7052513516456786,0.6402369736035574,0.9999999999999996,0.0,0.7344809598330725,0.7730829420970265,1.0,DDoS,0.0,0.8777777777777778,0.4299691831091089,0.287132979461587,0.2635874733121624,0.2619756885931632,0.45633743848192093,0.6300890445928083,0.36214846179869814
2024-10-23 12:00:46,172.16.0.4,192.168.0.2,ICMP,0.6644803229061554,0.968729262100233,0.1456025836069197,0.21477360965075154,0.609090909090909,0.8414141414141414,PSH,0.7850415207514652,0.11454536119525592,0.7490366814414304,0.8359046241977446,0.9866571974859537,0.9999999999999996,0.0,0.4381846635367762,0.5565988523735002,0.0,DDoS,0.0,1.4505050505050505,0.42075936666655583,0.06416957805386775,0.365934580726942,0.47566936678141286,0.6105338315500274,0.8962941463753599,0.10844657395339562
2024-10-23 12:00:47,10.0.0.9,192.168.0.2,TCP,0.7926337033299697,0.08005045715524595,1.0,0.505022709479811,0.8919191919191919,0.9828282828282828,FIN,0.9095497521786338,0.15274426246341838,0.49842588817492595,0.3252542533135221,0.5681167094991995,0.0,0.0,0.5795513823682837,0.16275430359937404,1.0,DDoS,1.0,1.8747474747474748,0.20741712102372578,0.07998967415703633,0.4975468163196843,0.637591759315453,0.6845242511478254,1.0559648355211622,0.14214541483219012
2024-10-23 12:00:48,192.168.0.7,10.0.0.4,ICMP,0.670534813319879,0.8696911328334027,0.0,0.1456025836069197,0.6989898989898989,0.5934343434343434,FIN,0.13857625036669097,0.46429121527956047,0.0,0.8359046241977446,0.9304150413553065,0.0,0.0,0.7631716223265519,0.7902973395931142,0.0,DDoS,1.0,1.2924242424242425,0.4330180848626585,0.4077822764439627,0.41842282687948645,0.5300338974042577,0.4658916512867326,0.8296098787678847,0.3813713132983324
2024-10-23 12:00:49,192.168.0.1,172.16.0.4,ICMP,0.3420787083753784,0.8901649584498997,0.505022709479811,0.0,0.5671717171717171,0.797979797979798,FIN,0.3263858959279915,0.7363557015967551,0.49842588817492595,0.8359046241977446,0.5681167094991995,0.9999999999999996,0.0,0.2676056338028169,0.24569640062597808,1.0,DDoS,0.0,1.3651515151515152,0.5330627619322433,0.5551594779900549,0.4226068960279486,0.4492725407597993,0.5866637001574952,0.8608420854949609,0.5517884924827412
2024-10-23 12:00:50,10.0.0.9,192.168.0.2,UDP,0.9475277497477296,0.614532263661829,0.505022709479811,0.21477360965075154,0.5883838383838383,0.41111111111111115,ACK,0.6824940573286082,0.12219540997073468,0.0,0.45778646386462385,0.7052513516456786,0.49929875732860163,1.0,0.2519561815336463,0.6171100678142931,0.0,Ransomware,0.0,0.9994949494949494,0.26845688374492715,0.07262754328223382,0.3021183335950175,0.46271704544595993,0.34437741612832623,0.6928946234175497,0.11528695412028757
2024-10-23 12:00:51,192.168.0.1,192.168.0.2,TCP,0.27648839556004035,0.8598046707278802,0.505022709479811,0.21477360965075154,0.847979797979798,0.15101010101010098,ACK,0.09105670964748014,0.10335267238281047,0.0,0.7052513516456786,0.15927457876888051,0.9999999999999996,0.3333333333333333,0.10276473656755346,0.7537819509650495,0.0,Ransomware,1.0,0.9989898989898989,0.6083557463967141,0.09472713147623982,0.6643067033976124,0.6140930413306259,0.14063990555710332,0.69264200247393,0.09835342840665633
2024-10-23 12:00:52,10.0.0.5,10.0.0.4,UDP,0.5494450050454087,0.03130646205875649,0.0,1.0,0.6717171717171717,0.3661616161616162,FIN,0.8775647345593884,0.9868049494275298,0.0,0.8689338194874991,0.05746633861497674,0.9999999999999996,0.3333333333333333,0.7141366718831507,0.4475743348982785,1.0,Ransomware,0.0,1.0378787878787878,0.8217129829641582,0.525577058017712,0.43352114436451783,0.5138513446825277,0.31200506759200103,0.7119094570154683,0.686527795403346
2024-10-23 12:00:53,192.168.0.7,10.0.0.4,TCP,0.7608476286579213,0.13367527150889458,0.1456025836069197,0.1456025836069197,0.08686868686868686,0.5767676767676768,PSH,0.9502046342885402,0.7366637572521435,1.0000000000000002,0.2474648877810548,0.0,0.0,0.0,0.10485133020344288,0.7527386541471047,1.0,DDoS,1.0,0.6636363636363637,0.2474648877810548,0.3777366458371113,0.049333449104222736,0.0833007975930941,0.4553769773867965,0.5090057870490048,0.551965891809089
